company_number_search,jurisdiction_code_search,company_name_search,country_code_search,state_search
6600467,us_de,"ADJUSTERS INTERNATIONAL PUERTO RICO, LLC",US,DE
6493505,us_de,"CONDADO 6, LLC",US,DE
6302478,us_de,"SUNNOVA TE MANAGEMENT I, LLC",US,DE
3185104,us_de,"SPECTROTEL, INC.",US,DE
000-917-274,us_al,"EXCEL Contractors, LLC",US,AL
5960210,us_de,"NTT DATA STATE HEALTH CONSULTING, LLC",US,DE
8e502be5-86d4-e011-a886-001ec94ffe7f,us_mn,TravelMaps and Guides Inc.,US,MN
2859978,us_pa,"UNLIMITED TECHNOLOGY, INC.",US,PA
CORP_55735344,us_il,"TAMPICO BEVERAGES, INC.",US,IL
P01000089413,us_fl,"ALPHASTAFF SYSTEMS V, INC.",US,FL
0400155321,us_nj,VCMG LLC,US,NJ
5239997,us_de,INNOVACARE SERVICES COMPANY LLC,US,DE
2567949,us_de,DANIEL B. KATZ & ASSOCIATES CORP.,US,DE
,us_nj,"WORLD MISSION SOCIETY CHURCH OF GOD, CORPORATION",US,NJ
2010878,us_de,POSADAS DE PUERTO RICO ASSOCIATES L.L.C.,US,DE
2906984,us_de,ORTHO BIOLOGICS LLC,US,DE
3507723,us_de,TERUMO LATIN AMERICA CORPORATION,US,DE
3675431,us_de,"HINES SECURITIES, INC.",US,DE
1822140,us_ca,"WORLDWIDE ENVIRONMENTAL PRODUCTS, INC.",US,CA
07281249,us_va,Altria International Sales Inc.,US,VA
19830360D,us_me,"SMRT, INC.",US,ME
2268303,us_de,HUB INTERNATIONAL NORTHEAST LIMITED,US,DE
3826639,us_de,"KOWA PHARMACEUTICALS AMERICA, INC.",US,DE
2986806,us_pa,"COMMONWEALTH FINANCIAL SYSTEMS, INC.",US,PA
2477862,us_de,"GLOBAL CROSSING AMERICAS SOLUTIONS, LLC",US,DE
2251522,us_de,ALDO U.S. INC.,US,DE
C14766-1998,us_nv,JCM AMERICAN CORPORATION,US,NV
5054521,us_de,"COR IMPORT & EXPORT, LLC",US,DE
2383760,us_de,"SPIRIT AIRLINES, INC.",US,DE
P97000082890,us_fl,"ALL AMERICAN CONTAINERS OF PUERTO RICO, INC.",US,FL
0801115052,us_tx,"Quinta Jabali, LLC",US,TX
253911,us_de,AVCO CORPORATION,US,DE
4785729,us_de,"INTERNATIONAL SOS (PUERTO RICO), LLC",US,DE
700667,us_ny,LATIN AMERICAN MUSIC CO. INC.,US,NY
6749191,us_de,ATM OPS INC.,US,DE
786291,us_sc,"INDUSTRIAL SERVICES GROUP, INC.",US,SC
CORP_54187262,us_il,"MESIROW FINANCIAL INVESTMENT MANAGEMENT, INC.",US,IL
,us_or,PAY LYNXS CORPORATION,US,OR
,us_pa,STHEPH'S VISION LLC,US,PA
,us_de,ISLANDJOE LLC,US,DE
19871627904,us_co,"ALPS DISTRIBUTORS, INC.",US,CO
0794252,us_ct,"LEMIEUX & ASSOCIATES, LLC",US,CT
5896937,us_de,ACG JM PR LLC,US,DE
5788957,us_de,LOAN FUNDER LLC,US,DE
7014503,us_ny,CALVITO & SON LLC,US,NY
EXTUID_4343476,us_dc,LawVisory PLLC,US,DC
7626708,us_de,"SUNRUN BOREAS OWNER 2023, LLC",US,DE
2023-001290836,us_wy,679-679A Santa Maria LLC,US,WY
,us_de,APPROVED FORWARDERS OF PUERTO RICO L.L.C.,US,DE
7379132,us_de,"SUNRUN ULYSSES OWNER 2023, LLC",US,DE
7278615,us_de,"CONTROLCOM TECHNOLOGIES, LLC",US,DE
0803809913,us_tx,"KB Advising, LLC",US,TX
,us_ny,ROHAN ENGINEERING CORP.,US,NY
42242501K,us_la,"QUIESCO, LLC",US,LA
6353276,us_ny,POLYMEDCO LLC,US,NY
6380592,us_de,"SUNNOVA HELIOS IX ISSUER, LLC",US,DE
0801665757,us_tx,"Origen Technologies, Inc.",US,TX
,us_fl,LEGACY GROUP OF PUERTO RICO LLC,US,FL
C12630-1995,us_nv,"AMERICAN WAGERING, INC.",US,NV
P18000075462,us_fl,JAPKOR CORPORATION,US,FL
2021-001035901,us_wy,Eternity Holdings @ Mountain Vista LLC,US,WY
4291817,us_oh,FIRE LANDS LLC,US,OH
E0092812007-8,us_nv,"NEXT LEVEL BUSINESS SERVICES, INC.",US,NV
,us_de,"GATOR MAYAGUEZ PROPERTY OWNER, LLC",US,DE
P10000038327,us_fl,"A+S IDEAS STUDIO, INC.",US,FL
202127010789,us_ca,"B.H. 200 AVENUE RAFAEL CORDERO, LLC",US,CA
5761495,us_de,"OMNIDIAN, INC.",US,DE
939574,us_ny,"NATIONAL MINORITY SUPPLIER DEVELOPMENT COUNCIL BUSINESS CONSORTIUM FUND, INC.",US,NY
5936406,us_ny,ENVALUEPR INCORPORATED,US,NY
0041385601,us_tx,BRAHMA KUMARIS WORLD SPIRITUAL ORGANIZATION,US,TX
1482680,us_ca,APSI CONSTRUCTION MANAGEMENT,US,CA
2014-000673178,us_wy,Trikoastal Investment Corp,US,WY
,us_ct,EDGON FINANCIAL OF PUERTO RICO LIMITED LIABILITY COMPANY,US,CT
11128895,us_va,Accelerated PR Rental L.L.C.,US,VA
,us_de,CGW ABRASIVES INC.,US,DE
S3483551,us_va,"Worldwide Insurance Services, LLC",US,VA
,us_ca,"IBM BUSINESS SERVICES, INC.",US,CA
,us_de,G2O TECHNOLOGIES LLC,US,DE
5757228,us_de,SMARTPAY LEASING LLC,US,DE
7092361,us_de,E3 FEDERAL SOLUTIONS PR INC.,US,DE
L18000239363,us_fl,FARMASI US LLC,US,FL
5448028,us_de,"ANDERSON & CATANIA SURETY SERVICES, LLC",US,DE
535331,us_ny,"CHILD TRENDS, INCORPORATED",US,NY
8894590000,us_nj,T & M ASSOCIATES,US,NJ
6232428,us_de,"SALT PLATFORM, LLC",US,DE
L07000109046,us_fl,"MAINSAIL HOUSING OF ORLANDO, LLC",US,FL
0450201911,us_nj,ELCEE ENTERPRISES LLC,US,NJ
,us_va,"GREYSTONE SERVICING, INC.",US,VA
0227537,us_ca,THE RAND CORPORATION,US,CA
E0682452005-6,us_nv,SPECTRA QEST AMERICA CORP.,US,NV
L17000074563,us_fl,"MUSGROVE CONSTRUCTION, LLC",US,FL
EXTUID_4175245,us_dc,HORNE FEDERAL LLC,US,DC
876952,us_de,"THE AMERICAN TRAVELER MOTOR CLUB, LLC",US,DE
2477164,us_ca,"GREENSPAN ADJUSTERS INTERNATIONAL, INC.",US,CA
5897196,us_de,"OSP CONSORTIUM, LLC",US,DE
,us_nc,THE LOGISTICS COMPANY CORPORATION,US,NC
P16000075192,us_fl,"YING Y YANG WORLDWIDE, INC.",US,FL
0100245598,us_nj,"CAPGEMINI AMERICA, INC.",US,NJ
6c1a0f83-9608-e511-b14d-001ec94ffe7f,us_mn,"AmeriNational Community Services, LLC",US,MN
6008691,us_de,"SEMILLERO INVESTMENT FUND I, LLC",US,DE
5327117,us_de,"V-FINANCIAL, LLC",US,DE
4298863,us_de,OPTIO SOLUTIONS LLC,US,DE
5663337,us_de,"RCPR ACQUISITION HOLDINGS, LLC",US,DE
2017815,us_de,"MID ATLANTIC CAPITAL GROUP, INC.",US,DE
00109630,us_mo,LUBAR REALTY CORPORATION,US,MO
5264298,us_de,"ANDERSON MERCHANDISERS, LLC",US,DE
4973034,us_de,"THOMPSON CONSULTING SERVICES, LLC",US,DE
5191636,us_de,GUERBET CARIBBEAN INC.,US,DE
2163341,us_de,METALOR ELECTROTECHNICS (PUERTO RICO) LLC,US,DE
763088,us_fl,"LIFELINK FOUNDATION, INC.",US,FL
060872959,us_ma,"NEW ENGLAND FARM WORKERS' COUNCIL, INC.",US,MA
4245169,us_de,"INOVALON, INC.",US,DE
,us_oh,"GLAUS, PYLE, SCHOMER, BURNS & DE HAVEN, INC.",US,OH
0076062900,us_tx,"3 MARK FINANCIAL - TEXAS, INC.",US,TX
S4799161,us_va,"LoanCare, LLC",US,VA
2123087,us_de,"PERRY ELLIS MENSWEAR, LLC",US,DE
819233,us_de,DEWBERRY ARCHITECTS INC.,US,DE
1B04713,us_wi,BEMIS MANUFACTURING COMPANY,US,WI
263911765,us_ma,KARTIK CORPORATION OF MASSACHUSETTS INC,US,MA
0234176,us_nc,"McGriff Insurance Services, LLC",US,NC
P07000089818,us_fl,"V.I.P. 2000 TV, INC.",US,FL
0800209252,us_tx,"PIKA INTERNATIONAL, INC.",US,TX
B052778,us_wi,"BRODERSEN ENTERPRISES OF PUERTO RICO, INC.",US,WI
249882,us_pa,NEW LIFE FOR GIRLS,US,PA
4968983,us_de,"LATIN AMERICAN SUBS, LLC",US,DE
2051728,us_de,"TRANSAMERICA FINANCIAL ADVISORS, INC.",US,DE
043043576,us_ma,ALTERNATE CONCEPTS INC.,US,MA
935997,us_pa,ARORA ENGINEERS LLC,US,PA
7110671,us_de,"HIBISCUSPR 402, LLC",US,DE
,us_fl,KINETIC INVESTMENT GROUP LLC,US,FL
0450852037,us_nj,THE TACTIEN GROUP LLC,US,NJ
3072020,us_de,MILL CREEK RENEWABLES LLC,US,DE
1862287,us_oh,"BANG REALTY, INC",US,OH
2949613,us_ct,Sol Sanctuary LLC,US,CT
,us_de,PROTEGA PHARMACEUTICALS INC.,US,DE
20031403209,us_co,"Next Level Car Fix, Inc.",US,CO
L24000015080,us_fl,MGEB INVESTMENTS LLC,US,FL
6448326,us_de,"NORTH ROCK DIGITAL GP, LLC",US,DE
2462830,us_de,VANTIVE US HEALTHCARE LLC,US,DE
,us_de,FUTARI CORPORATION,US,DE
001606787,us_ma,POETRY IS BUSY STUDIO LLC,US,MA
5388123,us_de,"SKR, LLC",US,DE
7444896,us_de,"BASIL FILM PRODUCTIONS PR, LLC",US,DE
3947450,us_de,"OBEP PAYMENTS, LLC",US,DE
0802024898,us_tx,"La Simiente Original, Inc.",US,TX
7879275,us_de,"BARNHART ENGINEERS AND CONSTRUCTORS, LLC",US,DE
4314575,us_de,"AGE OF LEARNING, INC.",US,DE
7203069,us_de,LARES VOA AFFORDABLE HOUSING LLC,US,DE
4090028,us_de,"APPRISS INSIGHTS, LLC",US,DE
P20000020448,us_fl,CLASSIC ALUMINUM FABRICATION & RAILING INC,US,FL
6962514,us_de,TURO PUERTO RICO LLC,US,DE
6834142,us_de,"SAN LORENZO APARTMENTS, LLC",US,DE
769021,us_fl,"MINISTERIO EVANGELISTICO MI CRISTO VIVE, INC.",US,FL
6354759,us_de,COMMUNITY TAX PUERTO RICO LLC,US,DE
F18062026,us_md,"IMPACT BY DESIGN, INC",US,MD
L21000476815,us_fl,"GATOR MAYAGUEZ LAND OWNER, LLC",US,FL
44518766K,us_la,"RJS HOMES PR, LLC",US,LA
,us_ky,GOLD HILL VENTURES LLC,US,KY
2678121,us_ca,"SKYLINE SECURITY MANAGEMENT, INC.",US,CA
L15000165765,us_fl,BMS LATIN AMERICA LLC,US,FL
4886270,us_de,REEL BROADBAND LLC,US,DE
5209055,us_de,"SUNRUN RAGNAR OWNER 2021, LLC",US,DE
4381064,us_de,CINTEX WIRELESS LLC,US,DE
4634603,us_de,"ENEL X PR HOLDINGS, LLC",US,DE
20051380900,us_co,umlaut LLC,US,CO
9b355ada-8ed4-e011-a886-001ec94ffe7f,us_mn,Employer Solutions Staffing Group LLC,US,MN
2921553,us_de,IN DEMAND L.L.C.,US,DE
4059600,us_pa,Esperanza Cyber Charter School,US,PA
7975908,us_de,"ROBINHOOD MONEY, LLC",US,DE
,us_ne,"THE CATHOLIC MUTUAL RELIEF SOCIETY F AMERICA, INC.",US,NE
20198039308,us_co,"BE Caguas I, LLC",US,CO
6830120,us_de,"BPPR SRL INVESTMENT FUND I, LLC",US,DE
0123502,us_ct,"USI CONSULTING GROUP, INC.",US,CT
1458642,us_ny,HISPANIC FEDERATION INC.,US,NY
P98000021788,us_fl,"DAGASA FIXTURES & DISPLAYS, INC.",US,FL
5096297,us_de,TOPHATMONOCLE (US) CORP.,US,DE
625968-0142,us_ut,"VAN BOERUM & FRANK ASSOCIATES, INC.",US,UT
1582442,us_nc,Happy Sonship,US,NC
335090,us_oh,HOMEWOOD CORPORATION,US,OH
3736971,us_pa,"Fedegari Technologies, Inc.",US,PA
4518432,us_de,"FOLLETT SCHOOL SOLUTIONS, INC.",US,DE
C223-1974,us_nv,"R&R PARTNERS, INC.",US,NV
6529881,us_de,ZERO HASH LLC,US,DE
2349370,us_ca,JONES/COVEY GROUP INCORPORATED,US,CA
L18000185335,us_fl,"TOTAL CLAIMS INTERNATIONAL, LLC",US,FL
6953838,us_de,ARM CLAIMS INCORPORATED,US,DE
6756649,us_de,ZLEEPAWAY LLC,US,DE
6733476,us_de,"IWG-TLA ENCANTO 1, LLC",US,DE
605904,us_de,HANSON PROFESSIONAL SERVICES INC.,US,DE
6660564,us_de,VITAMIN WORLD USA CORPORATION,US,DE
LLC_00105163,us_il,BBJ GROUP LLC,US,IL
0801693025,us_tx,"Bird Electric Enterprises, LLC",US,TX
000-019-440,us_al,"Volkert, Inc.",US,AL
0099393,us_ct,"SAVE THE CHILDREN FEDERATION, INC.",US,CT
6483278,us_de,DEBT CLEANSE GROUP LEGAL SERVICES LLC,US,DE
F1661869,us_va,"CLEVEREX SYSTEMS, INC.",US,VA
6376343,us_de,HAWKFAM PROPERTIES LLC,US,DE
6302482,us_de,"SUNNOVA TEP I HOLDINGS, LLC",US,DE
4970004,us_ny,THE LANDING RINCON LLC,US,NY
4371681,us_de,"PLANET HOME LENDING, LLC",US,DE
,us_de,TILIA PAYMENTS LLC,US,DE
2143281,us_de,"KAPSCH TRAFFICCOM USA, INC.",US,DE
5644422,us_de,TOSHIBA AMERICA ENERGY SYSTEMS CORPORATION,US,DE
L14000146109,us_fl,"SMT HOLDINGS, LLC",US,FL
,us_pa,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA CORPORACIÓN,US,PA
2326294,us_ca,GREEN DOT CORPORATION,US,CA
,us_de,"MODER SOLUTIONS, LLC",US,DE
,us_me,CONDUMEX S.A. DE C.V. CORP.,US,ME
1537834,us_oh,"ESTATE INFORMATION SERVICES, LLC",US,OH
L16000102078,us_fl,"SCHELLMAN & COMPANY, LLC",US,FL
510163080,us_ma,"CAMBRIDGE COLLEGE, INC.",US,MA
0912260,us_nc,Up-Side Management Company,US,NC
P12000093681,us_fl,DRSOLERMIC ULTRAFIT INC.,US,FL
862043,us_pa,"J & B SOFTWARE, INC.",US,PA
770698582,us_ma,C&W FACILITY SERVICES INC.,US,MA
0100592481,us_nj,"IDT AMERICA, CORP.",US,NJ
12182266,us_az,"ALTERITY BROKER SOLUTIONS, INC.",US,AZ
602226604,us_wa,RPM HG HOLDINGS LLC,US,WA
3719946,us_de,"ALVAREZ & MARSAL HOLDINGS, LLC",US,DE
2956429,us_de,"BRAINLAB, INC.",US,DE
2481090,us_de,"ACORDA THERAPEUTICS, INC.",US,DE
635205,us_pa,Monarch Recovery Management Inc.,US,PA
0037274900,us_tx,"WorldVue Connect, Inc.",US,TX
615135,us_pa,Haas Group International LLC,US,PA
,us_de,"RE AUTHORITY, LLC",US,DE
935077,us_de,"QUALIFIED CONTRACTORS, INC.",US,DE
0363102,us_ca,BROWN AND CALDWELL,US,CA
2176234,us_de,CONGAR INTERNATIONAL CORP.,US,DE
0400300885,us_nj,MFS CONSTRUCTION LLC,US,NJ
4677507,us_de,APM (PR) LLC,US,DE
889187,us_de,"BIO-MEDICAL APPLICATIONS OF CAROLINA, INC.",US,DE
,us_de,LANDA PARTNERS LLC,US,DE
P14000095112,us_fl,"LUJO PROPERTIES, INC.",US,FL
5456269,us_de,EXPORTTEK INC.,US,DE
20238208611,us_co,"VillaRosa-Casa Madera, LLC",US,CO
45262914K,us_la,"MAIN STREET PHARMACY, LLC",US,LA
,us_nh,WILDFLOW PUERTO RICO L.L.C.,US,NH
E35206382023-6,us_nv,Condor Learning LLC,US,NV
7101416,us_de,"AFORE INSURANCE SERVICES, LLC",US,DE
0802486395,us_tx,LAFAYETTE HOLDINGS LLC,US,TX
7493395,us_de,"SUNRUN JUNO OWNER 2023-B, LLC",US,DE
7115366,us_de,GYFTGRAM CORPORATION,US,DE
E0589822018-2,us_nv,"VIDA DIVINA WORLDWIDE, INC",US,NV
7314663,us_de,CADENCE COMMUNITIES PROPERTY MANAGEMENT LLC,US,DE
40467959K,us_la,MR. ROW LLC,US,LA
7253924,us_de,"SUNRUN RAGNAR MANAGER 2023-B, LLC",US,DE
7732148,us_de,"RIPPLING PAYMENTS, INC.",US,DE
,us_il,"ALLIED FIRST BANK, CORP.",US,IL
P12000052275,us_fl,"EMERGENCY SERVICES INTERNATIONAL, INC.",US,FL
0125920100,us_tx,"JDR CABLE SYSTEMS, INC.",US,TX
0907303,us_nc,"Flowers Ministries, Inc.",US,NC
1088245000,us_nj,ACROW CORPORATION OF AMERICA,US,NJ
879474,us_nh,RAYMOND JAMES TRUST COMPANY OF NEW HAMPSHIRE,US,NH
1893871,us_az,Sapper elite construction co. Llc,US,AZ
7416215,us_de,"EIP HOLDINGS II, LLC",US,DE
2954038,us_de,"CHESAPEAKE WASTE SOLUTIONS, LLC",US,DE
6204285,us_de,"PERFECT STORM STUDIOS, INC.",US,DE
1905718,us_nc,"LMSI, LLC",US,NC
L21000278341,us_fl,"GATOR PONCE OWNER, LLC",US,FL
5939273,us_de,STANTEC CONSULTING PUERTO RICO LLP,US,DE
1310053,us_ct,"YTD ENTERPRISES, LLC",US,CT
3833038,us_pa,PVE LLC,US,PA
3386536,us_ca,NATIONAL COMMERCIAL BUILDERS INC.,US,CA
2432212,us_ca,"VIDHWAN, INC.",US,CA
0600051385,us_nj,FUSION LLC,US,NJ
0450464804,us_nj,VERUS MANAGEMENT GROUP LLC,US,NJ
5037536,us_de,XOME FIELD SERVICES LLC,US,DE
7201160,us_de,"SUNNOVA RAYS I DEPOSITOR, LLC",US,DE
2684759,us_ny,"TTI OF USA, INC.",US,NY
P00000050979,us_fl,GATOR DEVELOPMENT CORP.,US,FL
7106971,us_de,"PROVENANCE TECHNOLOGIES, INC.",US,DE
0051779500,us_tx,"HIGGINBOTHAM INSURANCE AGENCY, INC.",US,TX
0100493406,us_nj,"EASTERN CONSTRUCTION & ELECTRIC, INC.",US,NJ
P12000062127,us_fl,"SLS CONSULTING, INC.",US,FL
9258056-0160,us_ut,"ALDER HOLDINGS, LLC",US,UT
5293820,us_de,"IMG REBEL ADVISORY, INC.",US,DE
E0016802017-7,us_nv,FIFTH LADDER LLC,US,NV
7441340,us_de,"JANUS RESEARCH GROUP, LLC",US,DE
0400206000,us_nj,GOTAY ASSOCIATES LIMITED LIABILITY COMPANY,US,NJ
1569496,us_ca,"OPTUMRX, INC.",US,CA
LLC_00016616,us_il,"FGMK, LLC",US,IL
,us_de,CALCON MUTUAL MORTAGE LLC,US,DE
L17000171641,us_fl,THE BEACH PAD ENTERPRISES LLC,US,FL
e1051bdf-afd4-e011-a886-001ec94ffe7f,us_mn,"American Business Forms, Inc.",US,MN
LLC_02912627,us_il,"SEVA BEAUTY, LLC",US,IL
,us_va,UPMA PUERTO RICO AND VIRGIN ISLAND CHAPTER OF THE UNITED POSTMASTERS AND MANAGERS OF AMERICA (UPMA) INC.,US,VA
5825209,us_de,"WM CAPITAL PARTNERS 53, LLC",US,DE
5634579,us_de,"THE RISK COOPERATIVE, LLC",US,DE
632235,us_oh,SIMON ROOFING AND SHEET METAL CORP.,US,OH
P08000043361,us_fl,NAVITAS CREDIT CORP.,US,FL
601659796,us_wa,"MCHALE & ASSOCIATES, INC.",US,WA
P14000032147,us_fl,"DESIGNER EYES OF SAN JUAN, INC",US,FL
5026473,us_de,"DUCHESNAY USA, INC.",US,DE
00126543,us_mo,GARBEN INVESTMENT CORPORATION,US,MO
0278768,us_ct,"EASTERN ACCOUNT SYSTEM OF CONNECTICUT, INC.",US,CT
1032155,us_ct,FREEPOINT COMMODITIES LLC,US,CT
4224001000,us_nj,GREAT LAKES DREDGE & DOCK COMPANY,US,NJ
3894522,us_de,"DDR ATLANTICO LLC, S.E.",US,DE
4690171,us_de,THEMA AMERICA INC.,US,DE
5428958,us_de,EXTENDED VEHICLE PROTECTION LLC,US,DE
3971716,us_ny,TRFP MANAGEMENT CORP.,US,NY
2217185,us_de,"SUPERCUTS CORPORATE SHOPS, INC.",US,DE
0486273,us_nc,"Foster Moore US, LLC",US,NC
100004637,us_ar,"AUTO SERVICES COMPANY, INC.",US,AR
00700866,us_mo,"CPC Special Logistics PR, Inc.",US,MO
3756091,us_de,POSITIVE FOOD COMPANY,US,DE
707315,us_de,TRANSERVICE LEASE CORP.,US,DE
CC0489613,us_mo,"JRIH, INC.",US,MO
,us_fl,"CPH DESIGN, INC.",US,FL
4692623,us_de,GENERAL MOTORS LLC,US,DE
24598,us_ny,THE SALVATION ARMY,US,NY
04367074,us_va,Wireless Infrastructure Association,US,VA
,us_de,PENDRICK CAPITAL PARTNES LLC,US,DE
3360469,us_de,TRES LEONES ENTERPRISES LLC,US,DE
C1611-1971,us_nv,HAMILTON COMPANY,US,NV
1796568,us_nc,Fernweh Design Studio LLC,US,NC
W20159588,us_md,"PANDORA VENTURES, LLC",US,MD
697123,us_oh,BERTEC CORPORATION,US,OH
,us_la,"MB DESING CONSULTANTS, LLC",US,LA
P20000025177,us_fl,DDP WORLDWIDE INC,US,FL
,us_fl,CACPR INC.,US,FL
6A13009,us_wi,"THE ASSOCIATION OF STATE FLOODPLAIN MANAGERS, INC.",US,WI
1874775,us_ny,MARCUM LLP,US,NY
2445294,us_de,GLOBAL ENTERPRISE TECHNOLOGIES CORP.,US,DE
P11000013951,us_fl,MERODOMA CONSULTING GROUP INC,US,FL
D01112929,us_md,"CROWLEY MICROGRAPHICS, INC",US,MD
20131602432,us_co,Loma Food Corp,US,CO
1451832,us_ca,PROSPANICA,US,CA
P11000048400,us_fl,"PROCUREABILITY, INC.",US,FL
0800846581,us_tx,"Byrdson Services, LLC.",US,TX
35019085K,us_la,"CONRAD SHIPYARD, L.L.C.",US,LA
DL049551,us_sd,"Excellus Communications, LLC",US,SD
5308797,us_de,"PLATINA CAPITAL, LLC",US,DE
4346907,us_oh,RXCROSSROADS 3PL LLC,US,OH
7233998,us_de,"IMG ARENA US, LLC",US,DE
L22000347413,us_fl,TRIPLE C HOUSING LLC,US,FL
3256764,us_de,INSULET CORPORATION,US,DE
6410566,us_de,"NET2PHONE 2.0 AMERICA, INC.",US,DE
1031550,us_nc,"Source Receivables Management, LLC",US,NC
W21245618,us_md,CELESTIAL INNOVATIVE SOLUTIONS LLC,US,MD
5855847,us_de,"NAVVIS & COMPANY, LLC",US,DE
,us_fl,PEP UP TECH INC.,US,FL
,us_de,"FIRSTSOURCE HEALTH PLANS AND HEALTHCARE SERVICES, LLC",US,DE
7108238,us_de,"HIBISCUSPR 105-01, LLC",US,DE
,us_de,"BETMGM, LLC",US,DE
5772864,us_de,"SHM PUERTO DEL REY TRS, LLC",US,DE
0400431567,us_nj,FAMILY FIRST FUNDING LLC,US,NJ
202116210211,us_ca,MONREALE INVESTMENTS LLC,US,CA
7828807,us_de,HIRE LLAMA INC.,US,DE
5532531,us_de,"PANGEA USA, LLC",US,DE
000529631,us_ri,E2SOL LLC,US,RI
,us_de,FREEDOM ACQUIRER LLC,US,DE
201830910110,us_ca,"SKECHERS USA RETAIL, LLC",US,CA
L18000292402,us_fl,"GLOBAL COMMERCIAL ROOFING, LLC",US,FL
6375134,us_de,"SERVICELINK AUCTION, LLC",US,DE
2192282,us_de,"SAULS SEISMIC, LLC",US,DE
4225195,us_de,UE RETAIL MANAGEMENT LLC,US,DE
3051838,us_de,"BRISAS DEL MAR VILLAGE, LLC",US,DE
7746935,us_de,"SUNNOVA SOL OWNER, LLC",US,DE
7863726,us_de,CASA LINDA MANAGER CORP.,US,DE
4630722,us_de,ACTIVE DEPLOYMENT SYSTEMS INC,US,DE
5595679,us_de,"PROTENUS, INC.",US,DE
3949201,us_de,"DECHRA VETERINARY PRODUCTS, LLC",US,DE
,us_de,"PRAK INDUSTRIES, LLC",US,DE
L18000187077,us_fl,"COMPLETE PROPERTY SERVICES, LLC",US,FL
1304522,us_oh,"PRASCO, LLC",US,OH
631738,us_sc,SOUTHERN DISASTER RECOVERY LLC,US,SC
L17000246208,us_fl,"SINFONICO MUSIC, LLC",US,FL
7430114,us_de,"MCKINSEY & COMPANY PUERTO RICO CONSULTING, INC.",US,DE
O035989,us_wi,"OPS TECH CONSULTING PR, LLC",US,WI
L15000199435,us_fl,"MGT OF AMERICA CONSULTING, LLC",US,FL
7365998,us_de,"3841 WEST BEACH, LLC",US,DE
7078948,us_de,VISA GLOBAL SERVICES INC.,US,DE
6821835,us_de,MARIE HOUSING OF DELAWARE INC.,US,DE
7066249,us_de,CTF HOUSING OF DELAWARE INC.,US,DE
5492248,us_de,"WESTERN UNION INTERNATIONAL SERVICES, LLC",US,DE
,us_de,Q LINK MOBILE LLC,US,DE
5858768,us_de,"TRINET USA, INC",US,DE
1181400,us_nc,"Cook & Boardman, LLC",US,NC
4340087,us_de,"CAYO LARGO LAND E, LLC",US,DE
0608461,us_ca,"AECOM TECHNICAL SERVICES, INC.",US,CA
6219267,us_de,COBRA ACQUISITIONS LLC,US,DE
0801373551,us_tx,"Cotton International, Inc.",US,TX
3698337,us_de,"SIENTRA, INC.",US,DE
6341582,us_de,"ISLA PHARMACEUTICALS, INC.",US,DE
2644980,us_de,"GOLDMAN SACHS REALTY MANAGEMENT, LLC",US,DE
3580198,us_ca,THE MISSION: BRAIN FOUNDATION,US,CA
2354437,us_de,"GLOBAL AEROSPACE, INC.",US,DE
,us_de,RISK STRATEGIES COMPANY INC.,US,DE
L08000073102,us_fl,"MASTEC NETWORK SOLUTIONS, LLC",US,FL
4425287,us_de,"URBAN FULFILLMENT SERVICES, LLC",US,DE
,us_ny,VERSACE USA INC CORPORATION,US,NY
L08916774,us_az,"FOREVER LIVING.COM, L.L.C.",US,AZ
22669691,us_or,GREGORY FUNDING LLC,US,OR
554990,us_oh,"MCCARTHY, BURGESS & WOLFF, INC.",US,OH
E0667752012-2,us_nv,"COAST PROFESSIONAL, INC.",US,NV
660804637,us_ma,"VIEJO SAN JUAN, LLC",US,MA
LLC_03855422,us_il,"WALSH PUERTO RICO, LLC",US,IL
N93000001355,us_fl,"NATIONAL COUNCIL ON COMPENSATION INSURANCE, INC.",US,FL
5478974,us_de,BVGP INC.,US,DE
371447,us_ny,"KEMRON ENVIRONMENTAL SERVICES, INC.",US,NY
0022746500,us_tx,"WALTER P. MOORE AND ASSOCIATES, INC.",US,TX
434212,us_de,MERCK SHARP & DOHME (I.A.) LLC,US,DE
CORP_51212142,us_il,"LAWRENCE SCREW PRODUCTS, INC.",US,IL
0783393,us_nc,"Accord Healthcare, Inc.",US,NC
0801240128,us_tx,"TAG Mobile, LLC",US,TX
3110927,us_de,PFIZER PHARMACEUTICALS LLC,US,DE
2920674,us_de,SHELL TRADING (US) COMPANY,US,DE
201906010375,us_ca,"PERFORMANT TECHNOLOGIES, LLC",US,CA
3811002,us_de,CEDH INC.,US,DE
664912,us_de,ELLIOTT OVERSEAS CORPORATION,US,DE
459714,us_de,"EBSCO INDUSTRIES, INC.",US,DE
2061661,us_de,"ICF INCORPORATED, L.L.C.",US,DE
1720345,us_ca,ACCOUNT CONTROL TECHNOLOGY INC.,US,CA
106766,us_ia,"STANLEY CONSULTANTS, INC.",US,IA
,us_de,LADDER CAPTIAL FINANCE LLC,US,DE
3688152,us_de,"GLOBAL TOWER, LLC",US,DE
198112-634,us_in,"HILL-ROM COMPANY, INC.",US,IN
4434398,us_de,"INSTITUTIONAL LIFE SERVICES, LLC",US,DE
,us_or,"CP MARINE LEASING, LLC",US,OR
,us_de,OSTEOSTRONG FRANCHISING CORPORATION,US,DE
